id,name,org_name,professor
11042,(방송) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜불안장애＞,EBS,보르빈 반델로
11041,(MOOC) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜불안장애＞,EBS,보르빈 반델로
11040,(수어) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜불안장애＞,EBS,보르빈 반델로
11037,(더빙) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜불안장애＞,EBS,보르빈 반델로
11036,(MOOC) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜우울장애＞,EBS,린다 개스크
11034,(방송) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜우울장애＞,EBS,린다 개스크
11032,(수어) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜우울장애＞,EBS,린다 개스크
11031,(더빙) 위대한 수업2(GREAT MINDS) : 정신건강 특집 ＜우울장애＞,EBS,린다 개스크
10870,"(수어) 히든 히어로즈 : K-유전자 가위, 신의 영역에 도전하다",JTBC,JTBC 히든히어로즈
10867,"(MOOC) 히든 히어로즈 : K-유전자 가위, 신의 영역에 도전하다",JTBC,JTBC 히든히어로즈
10863,"(MOOC) 히든 히어로즈 : 기적을 만드는 사람들, 장기이식센터",JTBC,JTBC 히든히어로즈
10862,"(수어) 히든 히어로즈 : 기적을 만드는 사람들, 장기이식센터",JTBC,JTBC 히든히어로즈
10810,(MOOC) 위대한 수업3(GREAT MINDS) : 진화와 정신장애,EBS,랜돌프 M. 네스
10809,(방송) 위대한 수업3(GREAT MINDS) : 진화와 정신장애,EBS,랜돌프 M. 네스
10808,(수어) 위대한 수업3(GREAT MINDS) : 진화와 정신장애,EBS,랜돌프 M. 네스
10807,(더빙) 위대한 수업3(GREAT MINDS) : 진화와 정신장애,EBS,랜돌프 M. 네스
10719,(MOOC) 위대한 수업1(GREAT MINDS) : 암,EBS,로버트 와인버그
10718,(수어) 위대한 수업1(GREAT MINDS) : 암,EBS,로버트 와인버그
10717,(더빙) 위대한 수업1(GREAT MINDS) : 암,EBS,로버트 와인버그
10479,NO비만 NO질병! NOBINO 다이어트,경희대학교,이재동
10377,알기 쉬운 수면 이야기,조선대학교,김성재
10178,임상정보학,한국보건복지인재원,"이재호, 오지선, 윤덕용, 강단비, 조인숙, 차원철, 이유라, 박유랑, 이재호, 박태준, 반상우, 강민정, 김규표, 유소영"
10177,의료 인공지능 개론 ,한국보건복지인재원,"서준범, 고태훈, 박성진, 이준구, 윤지혜, 고현정, 김윤전, 김도훈, 정종우, 정철우, 박유랑, 양현림, 황도식, 이형철, 김남국, 정상태, 신채민, 최병욱, 윤형진, 박성호"
10176,보건의료데이터 활용 이해 ,한국보건복지인재원,"이은주, 이승현, 김희정, 조성래, 조규동, 이성우, 유승찬, 류광선"
10175,소비자 건강정보 도구와 모바일헬스 ,한국보건복지인재원,"이재호,이지산,김정은,양광모,이종원"
10167,의료정보: 표준/보안/인증,한국연구재단 산업교육센터,김종덕
10166,바이오헬스 인체의 신비,한국연구재단 산업교육센터,박종태
10160,뇌과학: 현대인이 알아야할 지식들,중앙대학교,"이무열,박광열"
10155,건강한 삶: 건강한 몸과 병든 몸,중앙대학교,이무열
10133,해외긴급구호 의료팀 교육,한국국제보건의료재단,"이승준, 김재윤, 주성홍, 홍지선, 김연재, 조아람, 김주자, 심재철, 안지원, 이경신"
10060,인공지능 시대의 정신건강,울산대학교,김성윤
10044,디지털 시대와 정신건강,울산대학교,김성윤
9766,의학으로 배우는 삶의 지혜,동의대학교,이정원
9633,건강생활 지침서: 비만에 대한 모든 것 2,부산대학교,이상엽
9632,건강생활 지침서: 비만에 대한 모든 것 1,부산대학교,이상엽
9616,공학생리학 I : 근육시스템,국립부경대학교,안예찬
9504,건강보험 보장성강화 제대로 알기,부산디지털대학교,하오현
8677,정보의학개론,한국보건복지인재원,"이재호, 이유라, 김종엽, 오지선, 이수현, 이지성, 임영석, 이현나, 김덕훈, 신수용, 유소영"
8670,해외긴급구호 의료팀 보수교육,한국국제보건의료재단,"이승준, 김재윤, 주성홍, 홍지선, 김연재, 조아람, 김주자, 심재철, 안지원, 이경신"
8119,내 안의 우주 : 인체 구조와 기능 2,중앙대학교,이무열
8118,내 안의 우주: 인체 구조와 기능 1,중앙대학교,이무열
8035,감염병 대응 음압병실 체험하기,서울대학교,강자현
7994,의료정보: 표준/보안/인증,한국연구재단 산업교육센터,김종덕
7992,바이오헬스 인체의 신비,한국연구재단 산업교육센터,박종태
5065,건강생활 지침서: 비만에 대한 모든 것 2,부산대학교,이상엽
5057,건강생활 지침서: 비만에 대한 모든 것 1,부산대학교,이상엽
5019,건강생활지침서 : 음주,부산대학교,이상엽
4932,공학생리학 I : 근육시스템,국립부경대학교,안예찬
3942,인체해부학 - 뼈대와 근육,건양대학교,
3936,의료인을 위한 현대적 리더십,건양대학교,안상윤
3878,반려동물과 행복나눔,건국대학교,
3797,임상정보학,한국보건복지인재원,"이재호, 오지선, 윤덕용, 강단비, 조인숙, 차원철, 이유라, 박유랑, 이재호, 박태준, 반상우, 강민정, 김규표, 유소영"
3796,임상정보학,한국보건복지인재원,"이재호, 오지선, 윤덕용, 강단비, 조인숙, 차원철, 이유라, 박유랑, 이재호, 박태준, 반상우, 강민정, 김규표, 유소영"
3795,임상정보학,한국보건복지인재원,"이재호, 오지선, 윤덕용, 강단비, 조인숙, 차원철, 이유라, 박유랑, 이재호, 박태준, 반상우, 강민정, 김규표, 유소영"
3794,임상정보학,한국보건복지인재원,"이재호, 오지선, 윤덕용, 강단비, 조인숙, 차원철, 이유라, 박유랑, 이재호, 박태준, 반상우, 강민정, 김규표, 유소영"
3793,소비자 건강정보 도구와 모바일헬스 ,한국보건복지인재원,"이재호,이지산,김정은,양광모,이종원"
3792,소비자 건강정보 도구와 모바일헬스 ,한국보건복지인재원,"이재호,이지산,김정은,양광모,이종원"
3791,소비자 건강정보 도구와 모바일헬스 ,한국보건복지인재원,"이재호,이지산,김정은,양광모,이종원"
3785,보건의료데이터 활용 이해 ,한국보건복지인재원,"이은주, 이승현, 김희정, 조성래, 조규동, 이성우, 유승찬, 류광선"
3784,보건의료데이터 활용 이해 ,한국보건복지인재원,"이은주, 이승현, 김희정, 조성래, 조규동, 이성우, 유승찬, 류광선"
3783,보건의료데이터 활용 이해 ,한국보건복지인재원,"이은주, 이승현, 김희정, 조성래, 조규동, 이성우, 유승찬, 류광선"
3777,의료 인공지능 개론 ,한국보건복지인재원,"서준범, 고태훈, 박성진, 이준구, 윤지혜, 고현정, 김윤전, 김도훈, 정종우, 정철우, 박유랑, 양현림, 황도식, 이형철, 김남국, 정상태, 신채민, 최병욱, 윤형진, 박성호"
3776,의료 인공지능 개론 ,한국보건복지인재원,"서준범, 고태훈, 박성진, 이준구, 윤지혜, 고현정, 김윤전, 김도훈, 정종우, 정철우, 박유랑, 양현림, 황도식, 이형철, 김남국, 정상태, 신채민, 최병욱, 윤형진, 박성호"
3775,의료 인공지능 개론 ,한국보건복지인재원,"서준범, 고태훈, 박성진, 이준구, 윤지혜, 고현정, 김윤전, 김도훈, 정종우, 정철우, 박유랑, 양현림, 황도식, 이형철, 김남국, 정상태, 신채민, 최병욱, 윤형진, 박성호"
3769,정보의학개론,한국보건복지인재원,"이재호, 이유라, 김종엽, 오지선, 이수현, 이지성, 임영석, 이현나, 김덕훈, 신수용, 유소영"
3768,정보의학개론,한국보건복지인재원,"이재호, 이유라, 김종엽, 오지선, 이수현, 이지성, 임영석, 이현나, 김덕훈, 신수용, 유소영"
3767,정보의학개론,한국보건복지인재원,"이재호, 이유라, 김종엽, 오지선, 이수현, 이지성, 임영석, 이현나, 김덕훈, 신수용, 유소영"
3754,정보의학개론,한국보건복지인재원,"이재호, 이유라, 김종엽, 오지선, 이수현, 이지성, 임영석, 이현나, 김덕훈, 신수용, 유소영"
3752,유전체 정보분석과정,한국보건복지인재원,"김이준, 김헌성, 박지연, 손경아, 신현정, 이계화, 이성영, 이수연, 이수현, 이영희, 정제균, 한현욱"
3748,현장임상의 이해(내과),한국보건복지인재원,조현
3739,해외긴급구호 의료팀 교육,한국국제보건의료재단,"이승준, 김재윤, 주성홍, 홍지선, 김연재, 조아람, 김주자, 심재철, 안지원, 이경신"
3738,해외긴급구호 의료팀 교육,한국국제보건의료재단,"이승준, 김재윤, 주성홍, 홍지선, 김연재, 조아람, 김주자, 심재철, 안지원, 이경신"
3735,해외긴급구호 의료팀 교육,한국국제보건의료재단,"이승준, 김재윤, 주성홍, 홍지선, 김연재, 조아람, 김주자, 심재철, 안지원, 이경신"
3722,보행훈련 : 어떻게 다시 걸을 수 있는가,경북대학교,이양수 교수
3491,"한의학이야기, 전통 속의 우리 의학과 미래가치로서의 한의학",경희대학교,
3401,기초심폐소생술과 응급처치,강원대학교,조병준
3090,Life 3.0 시대와 노화혁명,전남대학교,"조경아, 박상철, 최현일, 박광성, 윤경철, 한재영, 이준행, 김영국, 조지훈, 강호철, 김정선, 김양현, 이미란, 이정화, 김기현, 윤가현"
3017,내 몸을 지키는 의학상식,제주대학교,"강영준, 김우정, 최재철, 송지영, 허정식, 송성욱"
1559,의학세계사,단국대학교,서민
1369,현대인의 한방건강관리,대구한의대학교,박수진 교수 외 9인 
1118,의학으로 배우는 삶의 지혜,동의대학교,이정원
446, 뇌졸중의 재활치료2,중앙대학교,김돈규
441,뇌졸중의 재활치료 1,중앙대학교,김돈규
404,지역사회 건강관리와 사회문제 해결,중앙대학교,백희정
398,뇌과학: 현대인이 알아야할 지식들,중앙대학교,"이무열,박광열"
397,뇌과학: 현대인이 알아야할 지식들,중앙대학교,"이무열,박광열"
382,건강한 삶: 건강한 몸과 병든 몸,중앙대학교,이무열
203,건강보험 보장성강화 제대로 알기,부산디지털대학교,하오현
